department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met,awards_won?,avg_training_score,is_promoted
6,23,2,1,1,1,0.425,5.0,3,1,0,3,0
5,27,0,1,1,1,0.25,1.0,0,1,0,0,0
1,32,2,0,0,3,0.45,3.0,2,1,1,2,0
1,21,0,0,0,1,0.475,4.0,3,0,0,2,0
0,10,0,0,0,1,0.225,2.0,0,0,0,3,0
5,21,0,0,0,1,0.1,3.0,0,1,1,1,0
5,18,0,1,1,1,0.325,4.0,1,1,0,0,0
0,4,0,1,0,2,0.45,4.0,3,0,0,3,0
0,32,0,1,1,1,0.225,3.0,0,0,0,3,0
2,24,0,1,0,1,0.4,3.0,2,1,0,3,0
2,21,2,1,0,2,0.375,5.0,2,0,0,3,0
7,30,0,1,0,1,0.275,5.0,0,0,0,1,0
2,25,0,1,0,1,0.225,3.0,1,0,0,3,0
5,5,0,1,1,1,0.55,2.0,3,0,0,0,0
7,28,0,1,1,2,0.275,1.0,0,0,0,0,0
1,14,0,1,0,1,0.3,3.0,1,0,0,2,0
5,30,2,0,0,1,0.4,3.0,2,0,0,1,0
0,28,0,0,0,1,0.175,3.0,0,1,0,3,0
1,21,0,0,0,1,0.4,1.0,2,1,0,2,0
5,21,2,0,1,2,0.35,2.0,1,0,0,1,0
3,28,0,1,1,1,0.325,3.0,1,1,0,1,0
5,18,0,1,0,1,0.475,3.0,1,0,0,1,0
1,33,0,1,0,1,0.175,3.0,0,0,0,2,0
5,26,2,1,0,3,0.45,1.0,0,0,0,0,0
3,26,2,0,1,1,0.4,4.0,1,0,0,1,0
2,14,0,1,1,2,0.275,2.0,3,0,0,3,0
5,5,0,0,0,1,0.25,1.0,0,0,0,1,0
3,21,0,1,1,1,0.325,4.0,1,0,0,1,0
5,28,0,1,0,2,0.575,3.0,0,1,0,0,0
1,21,2,1,1,2,0.5,3.0,3,0,0,2,0
0,21,0,1,0,1,0.95,1.0,3,0,0,3,0
5,26,0,1,1,1,0.075,4.0,0,1,0,0,0
5,19,0,1,0,1,0.225,4.0,2,0,0,0,0
2,28,0,1,1,4,0.225,5.0,0,1,0,3,0
5,26,2,1,0,2,0.325,3.0,1,0,0,0,0
1,10,0,0,0,1,0.175,1.0,1,0,0,2,0
0,28,0,1,1,3,0.3,3.0,0,0,0,3,0
5,11,0,1,1,1,0.725,1.0,3,0,0,0,0
4,14,0,1,0,1,0.2,3.0,1,0,0,1,0
5,9,0,0,1,1,0.2,1.0,0,0,0,0,0
4,21,0,1,1,2,0.75,3.0,0,1,0,1,0
0,18,2,1,0,1,0.325,1.0,3,0,0,3,0
5,8,0,0,1,1,0.175,4.0,1,0,0,0,0
1,29,0,1,1,1,0.4,3.0,0,0,0,2,0
1,18,0,0,0,1,0.3,5.0,3,1,0,2,0
6,26,2,1,1,1,0.4,4.0,3,0,0,3,0
5,27,0,1,0,1,0.35,5.0,2,1,0,1,0
3,33,0,0,1,1,0.475,4.0,1,1,0,1,0
3,21,2,1,0,1,0.625,3.0,2,0,0,1,0
5,21,0,1,1,1,0.525,2.0,3,1,0,1,0
6,10,2,1,0,1,0.225,1.0,0,0,0,3,0
3,19,0,0,0,1,0.325,3.0,3,1,0,2,0
5,26,2,1,0,1,0.5,3.0,1,1,1,0,0
5,3,0,1,0,1,0.225,3.0,1,0,0,1,0
5,20,0,1,1,1,0.475,1.0,2,1,1,0,0
3,28,0,1,1,1,0.1,3.0,0,0,0,2,0
5,21,0,1,1,1,0.375,3.0,2,1,0,0,0
0,21,0,1,0,1,0.275,3.0,0,0,0,3,0
0,21,2,1,0,2,0.975,4.0,3,0,0,3,0
2,6,0,1,0,1,0.225,5.0,1,0,0,3,0
1,19,0,1,0,1,0.225,3.0,1,0,0,2,0
5,14,0,1,1,1,0.325,1.0,0,0,0,0,0
5,21,0,1,0,1,0.825,2.0,3,0,0,1,0
1,21,0,0,0,1,1.0,1.0,3,0,0,2,0
0,21,0,1,1,1,0.75,3.0,3,0,0,3,0
2,28,0,0,2,1,0.225,3.0,0,1,0,3,0
0,23,2,0,1,1,0.45,4.0,3,0,0,3,0
1,28,0,1,0,1,0.45,1.0,0,0,0,2,0
0,19,0,0,1,1,0.25,4.0,0,0,0,3,0
8,21,0,1,0,1,0.325,2.0,1,0,0,1,0
0,28,0,1,0,1,0.225,4.0,0,0,0,2,0
2,20,0,1,0,1,0.425,3.0,1,0,0,3,0
3,13,2,1,0,1,0.375,4.0,1,1,0,2,0
2,31,0,1,0,2,0.175,1.0,1,0,0,3,0
5,30,2,0,0,1,0.325,3.0,3,0,0,1,0
1,21,0,0,1,1,0.825,1.0,3,0,0,2,0
2,6,0,1,1,1,0.4,3.0,3,1,0,3,0
3,28,2,1,1,1,0.75,4.0,3,0,0,2,0
1,21,2,1,0,3,0.725,2.0,3,0,0,2,0
3,33,2,0,1,1,0.425,3.0,2,0,0,2,0
2,14,0,1,0,1,0.225,1.0,0,1,0,3,0
0,21,0,0,1,1,0.6,4.0,3,0,0,2,0
5,31,0,1,1,1,0.4,4.0,0,0,0,1,0
7,28,0,1,2,1,0.175,3.0,0,0,0,0,0
0,23,0,1,0,1,0.325,2.0,1,0,0,3,0
3,28,1,1,1,1,0.15,1.0,0,1,1,1,0
5,21,0,1,1,1,0.75,4.0,3,0,0,0,0
5,18,2,1,1,1,0.5,5.0,1,1,0,0,0
3,19,2,1,1,1,0.5,3.0,2,0,0,1,0
5,20,2,1,1,1,0.425,3.0,3,0,0,0,0
5,21,0,1,1,1,0.025,3.0,0,0,0,0,0
0,20,0,1,1,2,0.2,2.0,0,1,0,3,0
1,23,2,0,0,1,0.25,1.0,0,0,0,2,0
7,26,2,1,1,1,0.325,2.0,2,1,0,0,0
5,17,0,1,1,1,0.15,5.0,0,1,0,0,0
5,16,0,1,0,1,0.65,4.0,3,0,0,0,0
0,3,0,0,0,1,0.225,1.0,0,0,0,3,0
3,28,0,1,1,1,0.5,4.0,0,0,1,1,0
1,19,0,1,1,1,0.15,3.0,0,0,0,2,0
3,24,0,0,1,1,0.175,1.0,0,0,0,1,0
5,11,0,1,0,2,0.275,1.0,2,0,0,0,0
5,26,0,1,1,2,0.65,1.0,2,0,0,1,0
4,10,0,1,0,1,0.225,5.0,1,1,0,1,0
5,19,2,1,1,2,0.675,1.0,1,0,0,1,0
1,21,2,0,0,1,0.75,4.0,2,0,0,2,0
0,21,0,1,0,1,0.825,5.0,3,1,0,3,0
0,28,2,1,0,1,0.55,3.0,3,0,0,3,0
3,33,0,1,0,1,0.275,3.0,2,0,0,2,0
3,22,0,1,1,1,0.175,1.0,0,1,0,1,0
3,21,2,1,0,2,0.925,4.0,2,1,0,1,0
5,23,2,1,1,1,0.425,5.0,0,0,0,1,0
3,19,0,1,1,2,0.525,3.0,1,1,0,1,0
5,21,0,0,1,1,0.225,4.0,1,0,0,0,0
2,19,0,1,0,1,0.275,3.0,2,0,0,3,0
5,21,2,0,1,1,0.375,2.0,1,0,0,0,0
1,12,2,0,1,1,0.3,5.0,3,1,0,2,0
5,21,0,0,0,1,0.125,4.0,0,1,0,0,0
2,23,0,1,1,1,0.225,3.0,0,0,0,3,0
2,20,0,1,1,1,0.15,3.0,0,0,0,3,0
1,21,0,0,1,1,0.225,1.0,0,0,0,2,0
5,19,0,1,0,1,0.5,5.0,3,0,0,0,0
3,28,0,1,2,1,0.3,5.0,1,1,0,1,0
3,15,0,1,1,1,0.3,3.0,2,1,0,1,0
5,25,0,1,1,1,0.275,5.0,2,0,0,0,0
2,25,2,1,1,1,0.45,3.0,3,0,0,3,0
3,26,0,1,1,1,0.15,3.0,0,0,0,1,0
3,16,0,0,1,1,0.25,3.0,0,0,0,2,0
7,21,0,1,0,2,0.275,1.0,2,0,0,0,0
3,20,0,1,2,1,0.45,5.0,1,1,0,1,0
4,28,0,1,1,1,0.075,3.0,0,1,0,1,0
5,31,0,1,0,1,0.325,2.0,1,1,0,0,0
5,21,0,1,2,1,0.55,5.0,3,0,0,1,0
5,21,0,1,1,3,0.125,3.0,0,0,0,0,0
8,21,2,1,0,1,0.35,1.0,1,0,0,2,0
1,19,0,0,0,1,0.25,5.0,2,1,0,2,0
5,22,0,1,0,1,0.225,4.0,0,0,0,0,0
5,18,2,1,0,1,0.7,3.0,3,0,0,0,0
5,5,0,0,0,1,0.225,3.0,0,0,0,1,0
4,21,2,0,0,1,0.6,3.0,3,0,0,1,0
7,21,0,0,0,1,0.1,3.0,0,1,0,0,0
0,29,0,1,0,2,0.35,5.0,2,1,0,2,0
5,20,0,1,1,1,0.1,3.0,0,0,0,1,0
5,15,0,0,1,1,0.25,5.0,1,1,0,1,0
2,21,2,1,1,2,0.35,2.0,3,0,0,3,0
0,23,2,0,0,2,0.275,3.0,1,0,0,3,0
3,30,0,1,1,1,0.225,4.0,0,1,0,1,0
4,16,0,1,0,1,0.3,3.0,2,0,0,1,0
3,21,2,1,0,1,0.9,4.0,3,0,0,2,0
7,21,0,0,0,1,0.525,3.0,2,1,0,0,0
3,20,2,0,0,1,0.825,4.0,2,0,0,2,0
1,26,2,0,0,1,0.525,3.0,2,0,0,2,0
5,14,0,0,1,3,0.125,3.0,0,0,0,0,0
1,18,2,1,1,2,0.325,3.0,3,0,0,2,0
8,21,0,0,1,1,0.2,3.0,0,0,0,1,0
2,28,0,1,0,3,0.125,3.0,0,1,0,3,0
7,21,0,1,0,1,0.075,3.0,0,0,0,1,0
5,21,2,1,0,1,0.825,3.0,3,0,0,0,0
1,16,0,1,1,1,0.3,3.0,1,0,0,2,0
5,6,0,1,1,1,0.2,3.0,1,0,0,1,0
3,26,0,1,1,1,0.225,1.0,0,0,0,2,0
0,21,0,1,2,2,0.3,3.0,1,0,0,3,0
3,19,2,1,0,1,0.45,4.0,3,0,0,1,0
5,14,0,1,0,1,0.975,1.0,3,0,0,1,0
5,10,0,1,1,1,0.175,3.0,0,0,0,1,0
3,15,2,0,1,1,0.5,3.0,1,0,0,2,0
3,26,2,0,1,1,0.575,4.0,3,0,0,1,0
0,0,2,1,0,2,0.275,3.0,2,0,0,3,0
0,21,0,0,0,1,0.1,3.0,0,0,0,3,0
0,33,2,1,1,1,0.275,4.0,1,0,0,3,0
7,26,2,0,1,1,0.75,5.0,3,1,0,0,0
3,22,2,0,0,1,0.575,5.0,2,1,0,1,0
3,21,0,1,0,1,0.4,4.0,1,1,0,1,0
3,21,2,0,0,1,0.35,5.0,2,1,1,1,0
3,21,0,1,0,1,0.275,3.0,1,1,0,1,0
3,26,0,1,0,2,0.225,3.0,1,0,0,1,0
3,26,2,1,0,1,0.55,2.0,3,0,0,2,0
3,26,0,1,0,1,0.45,1.0,2,1,0,2,0
1,21,0,1,1,1,0.55,3.0,3,0,0,2,0
5,23,0,1,1,2,0.65,3.0,0,1,0,0,0
5,20,0,1,1,1,0.275,3.0,3,0,0,0,0
4,21,0,0,0,1,0.225,3.0,0,0,0,2,0
2,30,2,1,0,1,0.35,3.0,3,0,0,3,0
2,21,0,1,0,1,0.625,1.0,2,0,0,3,0
2,21,0,1,0,3,0.275,4.0,1,1,1,3,0
5,23,0,1,0,1,0.4,4.0,0,1,0,1,0
3,28,0,1,0,2,0.25,4.0,0,1,0,2,0
1,18,2,1,1,1,0.275,5.0,1,1,0,2,0
5,31,0,1,0,1,0.25,4.0,0,0,0,1,0
5,8,2,1,0,1,0.45,2.0,3,0,0,0,0
3,28,0,1,1,1,0.2,3.0,2,0,0,1,0
2,31,0,1,0,2,0.175,5.0,1,1,0,3,0
1,32,0,0,0,1,0.225,3.0,2,0,0,2,0
5,21,0,1,0,1,0.875,3.0,1,0,0,0,0
0,28,0,1,2,2,0.275,4.0,0,0,0,3,0
5,21,2,1,1,1,0.9,5.0,3,0,0,1,0
0,19,2,0,1,1,0.325,3.0,0,0,0,3,0
0,28,0,0,1,1,0.175,3.0,1,0,0,3,0
3,8,0,0,0,1,0.225,4.0,1,0,0,1,0
1,11,0,1,0,1,0.5,5.0,3,1,0,2,0
2,21,0,1,1,2,0.175,4.0,0,0,0,3,0
5,17,0,0,0,1,0.425,4.0,3,0,0,0,0
1,23,2,0,0,1,0.625,4.0,3,1,0,2,0
5,21,0,1,1,1,0.45,2.0,0,1,0,0,0
6,21,0,1,1,1,0.15,3.0,0,1,0,3,0
5,16,0,1,0,1,0.1,1.0,0,0,0,1,0
5,28,0,1,0,1,0.075,3.0,0,0,0,0,0
5,26,0,1,0,2,0.125,1.0,0,0,0,1,0
0,17,2,0,1,1,0.35,3.0,3,0,0,3,0
3,23,0,0,0,1,0.5,5.0,1,0,0,1,0
5,20,0,1,1,3,0.5,3.0,3,0,0,0,0
1,10,0,1,1,1,0.5,3.0,2,0,0,2,0
5,16,0,0,0,1,0.35,3.0,2,0,0,0,0
5,30,2,1,0,5,0.475,2.0,3,0,0,0,0
2,28,0,1,1,1,0.225,4.0,0,1,1,3,0
3,16,2,1,0,1,0.475,3.0,2,1,0,1,0
0,33,2,0,0,1,0.55,4.0,2,0,0,3,0
1,21,0,0,0,1,0.525,5.0,0,1,0,2,0
3,20,0,0,0,1,0.275,3.0,1,0,0,1,0
2,11,0,1,1,2,0.15,5.0,0,0,0,3,0
3,23,0,0,1,1,0.475,5.0,1,1,0,1,0
1,21,0,1,0,2,0.425,3.0,3,0,0,2,0
0,16,0,0,2,2,0.275,3.0,0,0,0,3,0
5,19,0,0,1,2,0.175,2.0,0,0,0,0,0
0,28,2,1,0,1,0.55,3.0,2,0,0,3,0
3,28,2,1,0,1,0.95,4.0,3,0,0,2,0
0,21,0,0,1,1,0.45,3.0,3,0,0,3,0
2,10,0,1,1,1,0.25,4.0,2,1,0,3,0
2,31,2,1,1,3,0.35,3.0,2,0,0,3,0
5,21,0,1,0,1,0.725,5.0,3,1,0,0,0
5,31,2,1,0,1,0.4,3.0,2,1,0,0,0
5,13,2,0,1,1,0.4,1.0,1,1,0,0,0
3,33,0,0,0,1,0.15,4.0,1,1,0,1,0
3,20,0,1,2,1,0.35,5.0,1,1,0,2,0
5,10,0,0,1,1,0.2,3.0,0,0,0,0,0
5,5,0,1,0,1,0.325,1.0,2,0,0,1,0
2,6,0,1,0,1,0.3,4.0,2,0,0,3,0
3,28,2,1,1,1,0.3,2.0,0,0,0,1,0
0,21,2,1,0,2,0.725,3.0,2,1,0,3,0
7,21,2,1,1,1,0.425,2.0,1,1,0,1,0
1,33,2,1,1,1,0.575,4.0,1,0,0,2,0
5,12,2,1,0,1,0.3,3.0,1,0,0,0,0
0,31,0,0,0,1,0.175,3.0,0,0,0,3,0
2,8,0,1,0,2,0.275,5.0,3,1,0,3,0
2,21,0,1,1,1,0.225,3.0,0,1,0,3,0
1,26,0,0,1,1,0.15,3.0,0,0,0,2,0
3,21,0,1,1,3,0.475,3.0,2,0,0,1,0
3,6,0,1,0,1,0.2,4.0,0,0,0,1,0
5,24,0,1,0,1,0.125,1.0,0,0,0,0,0
4,26,0,1,1,2,0.25,4.0,2,1,0,1,0
5,20,0,1,1,1,0.1,4.0,0,0,0,0,0
6,20,2,1,1,2,0.375,3.0,3,0,0,3,0
5,20,0,1,0,2,0.225,5.0,2,0,0,0,0
3,10,0,0,0,2,0.25,2.0,2,0,0,1,0
2,12,0,1,0,1,0.175,4.0,0,1,0,3,0
7,21,0,0,0,1,0.875,3.0,3,0,0,0,0
6,19,0,1,1,2,0.325,3.0,1,1,0,3,0
5,11,0,1,1,4,0.4,2.0,2,1,0,0,0
4,21,0,0,0,1,0.3,5.0,0,0,0,1,0
5,26,0,0,1,1,0.25,1.0,1,0,0,0,0
4,19,0,0,0,1,0.3,3.0,2,1,0,1,0
2,20,0,1,1,1,0.375,5.0,0,1,0,3,0
0,33,2,1,1,1,0.85,2.0,0,0,0,2,0
5,21,0,1,1,2,0.475,3.0,3,0,0,0,0
3,15,0,1,1,1,0.35,2.0,0,1,0,2,0
3,22,0,0,1,1,0.175,4.0,1,0,0,1,0
3,21,2,0,0,1,0.45,3.0,3,0,0,1,0
7,28,2,1,1,1,0.425,1.0,0,0,0,0,0
7,20,0,1,0,1,0.3,4.0,3,0,0,0,0
0,14,0,1,1,1,0.475,4.0,3,1,0,3,0
5,28,2,1,0,1,0.325,4.0,1,1,0,0,0
0,21,0,1,1,1,0.825,4.0,3,1,0,3,0
4,20,0,1,0,2,0.2,3.0,1,0,0,2,0
5,17,0,1,1,1,0.375,3.0,3,0,0,0,0
3,20,0,1,0,1,0.35,3.0,3,1,0,1,0
5,2,0,1,0,1,0.45,1.0,3,0,0,0,0
3,25,0,1,0,1,0.375,3.0,2,1,0,1,0
5,28,2,0,1,1,0.3,1.0,2,0,0,0,0
3,21,0,0,0,1,0.95,3.0,3,0,0,1,0
1,28,0,0,0,2,0.275,3.0,1,1,0,2,0
5,19,0,1,0,1,0.25,2.0,1,0,0,0,0
5,9,0,0,1,1,0.075,3.0,0,0,0,0,0
0,28,2,0,0,1,0.25,2.0,3,0,0,3,0
2,11,0,1,1,1,0.3,1.0,2,0,0,3,0
5,32,0,1,0,1,0.3,1.0,1,0,0,0,0
5,29,2,1,0,1,0.575,1.0,2,0,0,0,0
5,9,0,1,1,2,0.325,1.0,1,0,0,0,0
1,21,1,1,1,1,0.05,4.0,0,1,0,2,0
3,21,2,1,1,2,0.8,4.0,3,0,0,1,0
5,26,0,1,0,2,0.3,5.0,2,1,0,0,0
6,26,2,1,0,1,0.25,4.0,0,1,0,3,0
1,21,2,0,0,1,0.875,2.0,3,0,0,2,0
2,1,0,1,0,1,0.175,1.0,0,0,0,3,0
0,18,0,1,0,2,0.175,3.0,1,0,0,3,0
6,31,2,0,0,1,0.275,3.0,0,1,0,3,0
4,28,2,1,0,1,0.425,1.0,3,0,0,2,0
1,23,2,1,0,1,0.4,3.0,0,0,0,2,0
1,10,0,0,0,1,0.25,2.0,2,0,0,2,0
6,31,0,1,1,2,0.25,5.0,0,1,0,3,0
5,13,0,1,0,1,0.275,3.0,2,0,0,0,0
0,21,0,0,1,1,0.35,2.0,2,0,0,3,0
4,28,0,1,0,2,0.25,3.0,0,0,0,2,0
1,28,2,0,1,1,0.375,3.0,0,1,0,2,0
1,26,0,1,0,1,0.325,3.0,2,0,0,2,0
3,14,0,0,1,1,0.475,3.0,1,1,0,2,0
5,31,0,0,1,1,0.225,3.0,1,1,0,0,0
4,30,2,1,0,1,0.325,3.0,2,1,0,1,0
0,16,0,1,0,1,0.4,3.0,2,0,0,3,0
5,27,0,1,0,1,0.575,5.0,3,0,0,0,0
3,21,0,1,0,1,0.15,3.0,0,0,0,2,0
5,0,0,1,0,3,0.15,3.0,0,0,0,0,0
1,18,2,1,1,1,0.425,3.0,3,0,0,2,0
4,26,0,1,0,1,0.25,3.0,2,1,0,1,0
5,21,2,1,1,1,0.7,5.0,0,0,0,0,0
5,14,0,1,1,1,0.4,3.0,0,0,0,0,0
0,19,0,0,0,2,0.5,5.0,1,0,0,3,0
0,26,0,0,0,1,0.25,3.0,1,1,0,3,0
3,26,1,0,0,1,0.1,3.0,0,0,0,1,0
3,21,0,1,0,1,0.4,5.0,2,0,0,1,0
3,11,0,1,1,1,0.225,4.0,1,0,0,1,0
1,23,0,1,0,1,0.2,3.0,2,0,0,2,0
8,28,0,1,1,3,0.1,3.0,0,0,0,2,0
5,21,2,1,0,1,1.0,5.0,3,1,0,0,0
2,8,0,1,0,2,0.25,3.0,2,0,0,3,0
2,28,0,0,1,1,0.2,3.0,0,0,0,3,0
5,33,0,1,0,1,0.15,2.0,0,0,0,1,0
5,20,0,1,1,2,0.375,3.0,2,0,0,0,0
3,21,2,1,0,1,0.65,4.0,1,0,0,2,0
3,23,2,1,0,1,0.35,5.0,3,1,0,1,0
7,21,0,0,0,1,0.9,3.0,1,0,0,0,0
0,8,0,0,0,1,0.15,3.0,0,0,0,3,0
5,19,0,1,1,1,0.225,4.0,0,0,0,1,0
5,21,0,1,0,2,0.375,1.0,3,0,0,0,0
3,21,0,0,0,1,0.775,4.0,3,0,0,2,0
5,20,0,1,0,1,0.45,3.0,3,0,0,0,0
2,30,0,1,1,1,0.2,5.0,1,0,0,3,0
2,20,0,1,0,1,0.325,3.0,1,0,0,3,0
3,14,0,1,1,1,0.325,3.0,1,0,0,1,0
5,22,0,1,0,1,0.125,5.0,0,0,0,0,0
5,28,0,1,0,3,0.125,3.0,0,0,0,0,0
2,14,0,1,1,1,0.15,4.0,0,1,0,3,0
2,28,0,1,1,1,0.3,2.0,0,0,0,3,0
3,26,0,0,1,1,0.6,3.0,3,0,0,1,0
5,21,0,0,0,4,0.1,3.0,0,0,0,0,0
0,26,2,0,0,1,0.45,1.0,1,0,0,3,0
3,27,2,0,1,1,0.325,3.0,3,1,0,2,0
5,14,0,1,1,1,0.65,2.0,3,0,0,1,0
8,12,0,1,0,1,0.25,4.0,0,1,0,2,0
2,11,0,1,0,1,0.25,4.0,1,0,0,3,0
0,21,1,1,0,1,0.075,3.0,0,1,0,3,0
6,6,0,1,1,1,0.3,3.0,1,0,0,3,0
0,26,0,1,1,1,0.3,5.0,2,1,0,3,0
5,26,0,0,0,1,0.325,2.0,2,0,0,1,0
7,3,0,0,1,1,0.2,1.0,2,0,0,0,0
7,19,0,1,1,1,0.125,3.0,0,1,0,0,0
3,21,0,0,0,1,0.225,3.0,0,0,0,1,0
3,13,2,1,0,1,0.5,4.0,2,0,0,1,0
5,28,0,1,0,4,0.275,1.0,3,0,0,0,0
5,28,2,1,0,1,0.65,3.0,0,0,0,0,0
5,24,0,1,1,1,0.225,4.0,1,0,0,0,0
5,20,0,1,1,1,0.3,1.0,3,0,0,0,0
3,21,0,1,0,2,0.475,4.0,1,0,0,1,0
1,26,2,0,1,1,0.375,5.0,2,1,0,2,0
5,21,0,0,0,2,0.275,2.0,0,0,0,1,0
3,21,0,0,0,1,0.65,5.0,2,1,0,1,0
0,21,1,1,0,1,0.1,3.0,0,1,0,3,0
7,19,2,1,1,1,0.525,3.0,1,1,0,0,0
3,14,2,0,1,1,0.525,5.0,3,1,0,1,0
0,14,0,0,2,2,0.125,4.0,0,1,0,3,0
2,26,0,1,1,1,0.15,1.0,1,0,0,3,0
3,26,2,0,0,1,0.35,2.0,2,0,0,2,0
3,20,2,1,1,1,0.6,3.0,1,0,0,2,0
1,28,2,1,0,1,0.7,5.0,0,1,0,2,0
1,22,0,1,1,1,0.225,2.0,2,0,0,2,0
5,21,0,1,1,1,0.75,1.0,1,0,0,1,0
8,19,0,1,0,1,0.15,5.0,0,0,0,1,0
5,23,0,0,0,1,0.25,2.0,0,0,0,0,0
2,21,2,1,1,1,0.9,5.0,3,0,0,3,0
3,26,0,1,1,1,0.2,3.0,1,0,0,2,0
3,11,2,0,1,1,0.375,1.0,0,1,0,1,0
3,6,2,1,0,1,0.65,3.0,3,0,0,1,0
1,21,0,0,0,1,0.475,3.0,1,0,0,2,0
5,31,2,1,0,1,0.35,4.0,0,1,0,0,0
5,23,0,1,1,1,0.675,3.0,3,0,0,0,0
0,21,0,0,1,1,0.25,4.0,0,0,0,3,0
5,26,0,1,1,1,0.1,5.0,0,1,0,0,0
5,31,0,1,0,1,0.275,1.0,1,0,0,0,0
5,10,0,1,0,1,0.35,4.0,0,0,0,0,0
2,21,0,0,0,3,0.3,3.0,2,0,0,3,0
5,26,0,1,1,1,0.225,5.0,1,0,0,0,0
8,21,0,0,1,1,0.2,2.0,1,0,0,1,0
5,20,0,1,1,1,0.375,1.0,1,0,0,0,0
2,11,0,1,1,2,0.25,3.0,1,1,0,3,0
0,8,2,1,1,1,0.4,3.0,2,0,0,3,0
0,22,0,0,1,1,0.2,3.0,0,1,1,3,0
0,26,0,1,1,1,0.2,2.0,0,0,0,3,0
2,20,0,1,1,1,0.25,3.0,0,0,0,3,0
5,24,0,1,0,1,0.3,1.0,1,0,0,1,0
1,21,0,1,0,1,0.225,3.0,0,0,0,2,0
4,9,0,1,1,1,0.225,5.0,2,1,0,1,0
0,24,2,1,0,1,0.425,3.0,2,0,0,3,0
5,14,2,1,0,2,0.9,4.0,3,0,0,1,0
5,9,0,1,1,2,0.275,2.0,1,0,0,0,0
1,32,0,0,0,1,0.875,3.0,3,0,0,2,0
5,11,0,1,0,1,0.15,1.0,0,0,0,0,0
0,26,0,1,1,1,0.525,5.0,3,1,0,3,0
5,28,0,1,0,1,0.2,3.0,0,0,0,0,0
1,18,2,1,1,1,0.325,1.0,0,0,0,2,0
3,29,2,1,1,1,0.5,5.0,3,0,0,2,0
5,33,2,1,0,1,0.75,4.0,0,1,0,0,0
5,9,0,1,1,1,0.525,3.0,1,0,0,0,0
5,14,0,1,0,1,0.275,3.0,1,1,0,0,0
1,18,0,1,1,2,0.2,3.0,0,0,0,2,0
5,28,2,1,1,2,0.8,3.0,3,0,0,0,0
3,28,2,1,1,1,0.375,1.0,1,0,0,1,0
7,21,0,0,1,1,0.475,5.0,1,1,0,0,0
1,28,0,0,0,1,0.175,4.0,0,0,0,2,0
5,13,0,1,1,2,0.525,1.0,3,0,0,0,0
2,15,0,1,1,1,0.3,3.0,1,0,0,3,0
3,21,0,1,0,3,0.475,3.0,3,1,0,1,0
3,24,0,0,0,1,0.25,3.0,3,0,0,2,0
0,21,2,1,1,3,0.5,3.0,3,0,0,2,0
5,14,0,1,0,1,0.175,5.0,1,1,0,0,0
1,10,0,1,1,1,0.25,5.0,1,1,0,2,0
6,21,2,1,0,1,0.3,3.0,2,0,1,3,0
5,10,2,1,0,1,0.45,3.0,0,0,0,0,0
2,11,0,1,0,4,0.425,3.0,3,1,0,3,0
5,31,0,1,0,1,0.25,2.0,1,0,0,0,0
3,23,0,0,1,1,0.225,2.0,0,0,0,2,0
4,10,0,1,0,1,0.275,3.0,2,0,0,1,0
3,5,0,0,0,1,0.225,3.0,0,0,0,2,0
3,5,0,1,0,1,0.5,5.0,3,0,0,2,0
2,21,0,1,0,1,0.425,3.0,3,1,0,3,0
5,21,0,1,0,3,0.325,1.0,2,0,0,0,0
1,3,0,0,0,1,0.3,1.0,2,0,0,2,0
3,11,2,1,0,1,0.6,3.0,3,0,0,1,0
7,12,0,1,1,1,0.275,3.0,1,0,0,0,0
5,9,0,1,0,2,0.225,2.0,0,0,0,0,0
5,21,2,1,0,1,0.5,5.0,3,0,0,0,0
3,26,2,1,1,3,0.675,4.0,2,0,0,1,0
5,21,0,0,0,1,0.175,3.0,0,0,0,0,0
5,33,0,1,0,1,0.2,3.0,1,0,0,0,0
1,21,2,0,1,1,0.85,1.0,3,0,0,2,0
1,26,0,1,0,1,0.55,2.0,0,0,0,2,0
2,6,0,0,0,1,0.15,3.0,0,0,0,3,0
3,26,0,1,1,1,0.3,3.0,2,0,0,1,0
7,28,2,1,0,3,0.25,1.0,0,0,0,0,0
2,10,0,1,0,2,0.5,3.0,1,0,0,3,0
3,10,2,1,1,1,0.3,4.0,1,0,0,1,0
3,23,0,0,1,1,0.45,4.0,0,1,0,1,0
3,20,0,0,0,1,0.45,3.0,3,1,0,1,0
1,16,2,0,0,1,0.475,4.0,1,1,0,2,0
8,21,2,0,1,1,0.875,3.0,3,1,0,1,0
3,21,2,1,0,2,0.325,3.0,3,0,0,1,0
0,12,0,1,0,4,0.35,5.0,0,1,0,3,0
7,26,0,0,0,1,0.35,4.0,0,1,0,1,0
5,21,0,1,1,1,0.15,1.0,0,1,0,0,0
5,23,2,1,0,1,0.75,4.0,2,1,0,1,0
3,19,2,1,0,1,0.5,2.0,3,0,0,1,0
3,28,2,1,1,1,0.3,3.0,2,0,0,2,0
4,20,0,1,1,1,0.35,1.0,3,0,0,1,0
5,10,0,1,1,1,0.25,4.0,0,1,1,0,0
7,22,0,0,0,2,0.2,3.0,0,1,0,1,0
0,21,0,1,1,2,0.5,1.0,0,0,0,3,0
3,5,0,1,0,1,0.35,3.0,1,0,0,1,0
